value,msa,gender,age,race
13760,"Fresno, CA Metro Area",Female,5-9,TWO OR MORE RACES
536,"Fresno, CA Metro Area",Male,85 and over,TWO OR MORE RACES
150382,"Fresno, CA Metro Area",Female,,TWO OR MORE RACES
11551,"Fresno, CA Metro Area",Male,30-34,TWO OR MORE RACES
16407,"Fresno, CA Metro Area",Male,35-44,TWO OR MORE RACES
137490,"Fresno, CA Metro Area",Male,,TWO OR MORE RACES
12822,"Fresno, CA Metro Area",Male,Under 5,TWO OR MORE RACES
287872,"Fresno, CA Metro Area",,,TWO OR MORE RACES
6839,"Fresno, CA Metro Area",Male,15-17,TWO OR MORE RACES
4499,"Fresno, CA Metro Area",Male,18 and 19,TWO OR MORE RACES
15168,"Fresno, CA Metro Area",Male,5-9,TWO OR MORE RACES
12089,"Fresno, CA Metro Area",Male,10-14,TWO OR MORE RACES
11875,"Fresno, CA Metro Area",Male,20-24,TWO OR MORE RACES
9283,"Fresno, CA Metro Area",Male,25-29,TWO OR MORE RACES
384,"Fresno, CA Metro Area",Male,Under 18,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
478,"Fresno, CA Metro Area",Male,18-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
92,"Fresno, CA Metro Area",Male,65 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
835,"Fresno, CA Metro Area",Female,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
1789,"Fresno, CA Metro Area",,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
954,"Fresno, CA Metro Area",Male,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
298,"Fresno, CA Metro Area",Female,Under 18,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
497,"Fresno, CA Metro Area",Female,18-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
40,"Fresno, CA Metro Area",Female,65 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
3097,"Fresno, CA Metro Area",Female,75-84,TWO OR MORE RACES
1489,"Fresno, CA Metro Area",Female,85 and over,TWO OR MORE RACES
18167,"Fresno, CA Metro Area",Female,35-44,TWO OR MORE RACES
14631,"Fresno, CA Metro Area",Female,45-54,TWO OR MORE RACES
10886,"Fresno, CA Metro Area",Female,25-29,TWO OR MORE RACES
11181,"Fresno, CA Metro Area",Female,30-34,TWO OR MORE RACES
12035,"Fresno, CA Metro Area",Female,55-64,TWO OR MORE RACES
8962,"Fresno, CA Metro Area",Female,65-74,TWO OR MORE RACES
274069,"Fresno, CA Metro Area",Female,,HISPANIC OR LATINO
19906,"Fresno, CA Metro Area",Male,65 and over,HISPANIC OR LATINO
166472,"Fresno, CA Metro Area",Male,18-64,HISPANIC OR LATINO
94186,"Fresno, CA Metro Area",Male,Under 18,HISPANIC OR LATINO
22720,"Fresno, CA Metro Area",Female,65 and over,HISPANIC OR LATINO
160780,"Fresno, CA Metro Area",Female,18-64,HISPANIC OR LATINO
90569,"Fresno, CA Metro Area",Female,Under 18,HISPANIC OR LATINO
280564,"Fresno, CA Metro Area",Male,,HISPANIC OR LATINO
554633,"Fresno, CA Metro Area",,,HISPANIC OR LATINO
670,"Fresno, CA Metro Area",Male,18 and 19,BLACK OR AFRICAN AMERICAN ALONE
2017,"Fresno, CA Metro Area",Male,20-24,BLACK OR AFRICAN AMERICAN ALONE
1783,"Fresno, CA Metro Area",Male,10-14,BLACK OR AFRICAN AMERICAN ALONE
529,"Fresno, CA Metro Area",Male,15-17,BLACK OR AFRICAN AMERICAN ALONE
1997,"Fresno, CA Metro Area",Male,Under 5,BLACK OR AFRICAN AMERICAN ALONE
1631,"Fresno, CA Metro Area",Male,5-9,BLACK OR AFRICAN AMERICAN ALONE
43869,"Fresno, CA Metro Area",,,BLACK OR AFRICAN AMERICAN ALONE
23459,"Fresno, CA Metro Area",Male,,BLACK OR AFRICAN AMERICAN ALONE
2036,"Fresno, CA Metro Area",Male,25-29,BLACK OR AFRICAN AMERICAN ALONE
266959,"Fresno, CA Metro Area",,,"WHITE ALONE, NOT HISPANIC OR LATINO"
131392,"Fresno, CA Metro Area",Male,,"WHITE ALONE, NOT HISPANIC OR LATINO"
5771,"Fresno, CA Metro Area",Male,Under 5,"WHITE ALONE, NOT HISPANIC OR LATINO"
7090,"Fresno, CA Metro Area",Male,5-9,"WHITE ALONE, NOT HISPANIC OR LATINO"
6705,"Fresno, CA Metro Area",Male,10-14,"WHITE ALONE, NOT HISPANIC OR LATINO"
4146,"Fresno, CA Metro Area",Male,15-17,"WHITE ALONE, NOT HISPANIC OR LATINO"
2400,"Fresno, CA Metro Area",Male,18 and 19,"WHITE ALONE, NOT HISPANIC OR LATINO"
5841,"Fresno, CA Metro Area",Male,20-24,"WHITE ALONE, NOT HISPANIC OR LATINO"
7998,"Fresno, CA Metro Area",Male,25-29,"WHITE ALONE, NOT HISPANIC OR LATINO"
9090,"Fresno, CA Metro Area",Male,30-34,"WHITE ALONE, NOT HISPANIC OR LATINO"
17597,"Fresno, CA Metro Area",Male,35-44,"WHITE ALONE, NOT HISPANIC OR LATINO"
16024,"Fresno, CA Metro Area",Male,45-54,"WHITE ALONE, NOT HISPANIC OR LATINO"
19970,"Fresno, CA Metro Area",Male,55-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
17332,"Fresno, CA Metro Area",Male,65-74,"WHITE ALONE, NOT HISPANIC OR LATINO"
8831,"Fresno, CA Metro Area",Male,75-84,"WHITE ALONE, NOT HISPANIC OR LATINO"
2597,"Fresno, CA Metro Area",Male,85 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
135567,"Fresno, CA Metro Area",Female,,"WHITE ALONE, NOT HISPANIC OR LATINO"
5160,"Fresno, CA Metro Area",Female,Under 5,"WHITE ALONE, NOT HISPANIC OR LATINO"
7854,"Fresno, CA Metro Area",Female,5-9,"WHITE ALONE, NOT HISPANIC OR LATINO"
5115,"Fresno, CA Metro Area",Female,10-14,"WHITE ALONE, NOT HISPANIC OR LATINO"
4309,"Fresno, CA Metro Area",Female,15-17,"WHITE ALONE, NOT HISPANIC OR LATINO"
2400,"Fresno, CA Metro Area",Female,18 and 19,"WHITE ALONE, NOT HISPANIC OR LATINO"
6171,"Fresno, CA Metro Area",Female,20-24,"WHITE ALONE, NOT HISPANIC OR LATINO"
7421,"Fresno, CA Metro Area",Female,25-29,"WHITE ALONE, NOT HISPANIC OR LATINO"
9050,"Fresno, CA Metro Area",Female,30-34,"WHITE ALONE, NOT HISPANIC OR LATINO"
16375,"Fresno, CA Metro Area",Female,35-44,"WHITE ALONE, NOT HISPANIC OR LATINO"
15759,"Fresno, CA Metro Area",Female,45-54,"WHITE ALONE, NOT HISPANIC OR LATINO"
20406,"Fresno, CA Metro Area",Female,55-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
19522,"Fresno, CA Metro Area",Female,65-74,"WHITE ALONE, NOT HISPANIC OR LATINO"
11510,"Fresno, CA Metro Area",Female,75-84,"WHITE ALONE, NOT HISPANIC OR LATINO"
4515,"Fresno, CA Metro Area",Female,85 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
219670,"Fresno, CA Metro Area",,,SOME OTHER RACE ALONE
74487,"Fresno, CA Metro Area",Male,18-64,SOME OTHER RACE ALONE
8312,"Fresno, CA Metro Area",Male,65 and over,SOME OTHER RACE ALONE
117177,"Fresno, CA Metro Area",Male,,SOME OTHER RACE ALONE
34378,"Fresno, CA Metro Area",Male,Under 18,SOME OTHER RACE ALONE
63078,"Fresno, CA Metro Area",Female,18-64,SOME OTHER RACE ALONE
7692,"Fresno, CA Metro Area",Female,65 and over,SOME OTHER RACE ALONE
102493,"Fresno, CA Metro Area",Female,,SOME OTHER RACE ALONE
31723,"Fresno, CA Metro Area",Female,Under 18,SOME OTHER RACE ALONE
38254,"Fresno, CA Metro Area",Female,65 and over,WHITE ALONE
34046,"Fresno, CA Metro Area",Female,Under 18,WHITE ALONE
97163,"Fresno, CA Metro Area",Female,18-64,WHITE ALONE
30820,"Fresno, CA Metro Area",Male,65 and over,WHITE ALONE
169463,"Fresno, CA Metro Area",Female,,WHITE ALONE
39156,"Fresno, CA Metro Area",Male,Under 18,WHITE ALONE
96955,"Fresno, CA Metro Area",Male,18-64,WHITE ALONE
336394,"Fresno, CA Metro Area",,,WHITE ALONE
166931,"Fresno, CA Metro Area",Male,,WHITE ALONE
1094,"Fresno, CA Metro Area",Male,20-24,AMERICAN INDIAN AND ALASKA NATIVE ALONE
392,"Fresno, CA Metro Area",Male,25-29,AMERICAN INDIAN AND ALASKA NATIVE ALONE
272,"Fresno, CA Metro Area",Male,5-9,AMERICAN INDIAN AND ALASKA NATIVE ALONE
851,"Fresno, CA Metro Area",Male,10-14,AMERICAN INDIAN AND ALASKA NATIVE ALONE
507,"Fresno, CA Metro Area",Male,15-17,AMERICAN INDIAN AND ALASKA NATIVE ALONE
53,"Fresno, CA Metro Area",Male,18 and 19,AMERICAN INDIAN AND ALASKA NATIVE ALONE
12992,"Fresno, CA Metro Area",,,AMERICAN INDIAN AND ALASKA NATIVE ALONE
6215,"Fresno, CA Metro Area",Male,,AMERICAN INDIAN AND ALASKA NATIVE ALONE
230,"Fresno, CA Metro Area",Male,Under 5,AMERICAN INDIAN AND ALASKA NATIVE ALONE
530,"Fresno, CA Metro Area",Female,55-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
610,"Fresno, CA Metro Area",Female,65-74,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1076,"Fresno, CA Metro Area",Female,25-29,AMERICAN INDIAN AND ALASKA NATIVE ALONE
539,"Fresno, CA Metro Area",Female,30-34,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1106,"Fresno, CA Metro Area",Female,35-44,AMERICAN INDIAN AND ALASKA NATIVE ALONE
578,"Fresno, CA Metro Area",Female,45-54,AMERICAN INDIAN AND ALASKA NATIVE ALONE
347,"Fresno, CA Metro Area",Female,10-14,AMERICAN INDIAN AND ALASKA NATIVE ALONE
134,"Fresno, CA Metro Area",Female,15-17,AMERICAN INDIAN AND ALASKA NATIVE ALONE
481,"Fresno, CA Metro Area",Female,18 and 19,AMERICAN INDIAN AND ALASKA NATIVE ALONE
716,"Fresno, CA Metro Area",Female,20-24,AMERICAN INDIAN AND ALASKA NATIVE ALONE
79,"Fresno, CA Metro Area",Male,85 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
6777,"Fresno, CA Metro Area",Female,,AMERICAN INDIAN AND ALASKA NATIVE ALONE
235,"Fresno, CA Metro Area",Female,Under 5,AMERICAN INDIAN AND ALASKA NATIVE ALONE
218,"Fresno, CA Metro Area",Female,5-9,AMERICAN INDIAN AND ALASKA NATIVE ALONE
580,"Fresno, CA Metro Area",Male,45-54,AMERICAN INDIAN AND ALASKA NATIVE ALONE
555,"Fresno, CA Metro Area",Male,55-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
484,"Fresno, CA Metro Area",Male,65-74,AMERICAN INDIAN AND ALASKA NATIVE ALONE
87,"Fresno, CA Metro Area",Male,75-84,AMERICAN INDIAN AND ALASKA NATIVE ALONE
428,"Fresno, CA Metro Area",Male,30-34,AMERICAN INDIAN AND ALASKA NATIVE ALONE
603,"Fresno, CA Metro Area",Male,35-44,AMERICAN INDIAN AND ALASKA NATIVE ALONE
34,"Fresno, CA Metro Area",Female,85 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
173,"Fresno, CA Metro Area",Female,75-84,AMERICAN INDIAN AND ALASKA NATIVE ALONE
817,"Fresno, CA Metro Area",Female,65 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
3705,"Fresno, CA Metro Area",Male,18-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
1860,"Fresno, CA Metro Area",Male,Under 18,AMERICAN INDIAN AND ALASKA NATIVE ALONE
650,"Fresno, CA Metro Area",Male,65 and over,AMERICAN INDIAN AND ALASKA NATIVE ALONE
5026,"Fresno, CA Metro Area",Female,18-64,AMERICAN INDIAN AND ALASKA NATIVE ALONE
934,"Fresno, CA Metro Area",Female,Under 18,AMERICAN INDIAN AND ALASKA NATIVE ALONE
3889,"Fresno, CA Metro Area",Male,20-24,ASIAN ALONE
1110,"Fresno, CA Metro Area",Male,18 and 19,ASIAN ALONE
4362,"Fresno, CA Metro Area",Male,25-29,ASIAN ALONE
55926,"Fresno, CA Metro Area",Male,,ASIAN ALONE
110995,"Fresno, CA Metro Area",,,ASIAN ALONE
5370,"Fresno, CA Metro Area",Male,5-9,ASIAN ALONE
4722,"Fresno, CA Metro Area",Male,Under 5,ASIAN ALONE
2189,"Fresno, CA Metro Area",Male,15-17,ASIAN ALONE
4730,"Fresno, CA Metro Area",Male,10-14,ASIAN ALONE
2450,"Fresno, CA Metro Area",Female,65 and over,BLACK OR AFRICAN AMERICAN ALONE
13551,"Fresno, CA Metro Area",Female,18-64,BLACK OR AFRICAN AMERICAN ALONE
4409,"Fresno, CA Metro Area",Female,Under 18,BLACK OR AFRICAN AMERICAN ALONE
2186,"Fresno, CA Metro Area",Male,65 and over,BLACK OR AFRICAN AMERICAN ALONE
15333,"Fresno, CA Metro Area",Male,18-64,BLACK OR AFRICAN AMERICAN ALONE
5940,"Fresno, CA Metro Area",Male,Under 18,BLACK OR AFRICAN AMERICAN ALONE
1257,"Fresno, CA Metro Area",Female,85 and over,ASIAN ALONE
1527,"Fresno, CA Metro Area",Female,75-84,ASIAN ALONE
5034,"Fresno, CA Metro Area",Male,30-34,ASIAN ALONE
3891,"Fresno, CA Metro Area",Female,5-9,ASIAN ALONE
5874,"Fresno, CA Metro Area",Male,45-54,ASIAN ALONE
8166,"Fresno, CA Metro Area",Male,35-44,ASIAN ALONE
3622,"Fresno, CA Metro Area",Male,65-74,ASIAN ALONE
5129,"Fresno, CA Metro Area",Male,55-64,ASIAN ALONE
540,"Fresno, CA Metro Area",Male,85 and over,ASIAN ALONE
1189,"Fresno, CA Metro Area",Male,75-84,ASIAN ALONE
4343,"Fresno, CA Metro Area",Female,Under 5,ASIAN ALONE
55069,"Fresno, CA Metro Area",Female,,ASIAN ALONE
1044,"Fresno, CA Metro Area",Female,18 and 19,ASIAN ALONE
2132,"Fresno, CA Metro Area",Female,15-17,ASIAN ALONE
4609,"Fresno, CA Metro Area",Female,10-14,ASIAN ALONE
4161,"Fresno, CA Metro Area",Female,25-29,ASIAN ALONE
3288,"Fresno, CA Metro Area",Female,20-24,ASIAN ALONE
8361,"Fresno, CA Metro Area",Female,35-44,ASIAN ALONE
5391,"Fresno, CA Metro Area",Female,30-34,ASIAN ALONE
5410,"Fresno, CA Metro Area",Female,55-64,ASIAN ALONE
5467,"Fresno, CA Metro Area",Female,45-54,ASIAN ALONE
4188,"Fresno, CA Metro Area",Female,65-74,ASIAN ALONE
10536,"Fresno, CA Metro Area",Male,65 and over,TWO OR MORE RACES
53521,"Fresno, CA Metro Area",Female,Under 18,TWO OR MORE RACES
83313,"Fresno, CA Metro Area",Female,18-64,TWO OR MORE RACES
13548,"Fresno, CA Metro Area",Female,65 and over,TWO OR MORE RACES
46918,"Fresno, CA Metro Area",Male,Under 18,TWO OR MORE RACES
80036,"Fresno, CA Metro Area",Male,18-64,TWO OR MORE RACES
28758,"Fresno, CA Metro Area",Female,45-54,HISPANIC OR LATINO
36154,"Fresno, CA Metro Area",Female,35-44,HISPANIC OR LATINO
14021,"Fresno, CA Metro Area",Female,65-74,HISPANIC OR LATINO
22658,"Fresno, CA Metro Area",Female,55-64,HISPANIC OR LATINO
21801,"Fresno, CA Metro Area",Female,20-24,HISPANIC OR LATINO
9174,"Fresno, CA Metro Area",Female,18 and 19,HISPANIC OR LATINO
20482,"Fresno, CA Metro Area",Female,30-34,HISPANIC OR LATINO
21753,"Fresno, CA Metro Area",Female,25-29,HISPANIC OR LATINO
15429,"Fresno, CA Metro Area",Female,15-17,HISPANIC OR LATINO
30349,"Fresno, CA Metro Area",Female,10-14,HISPANIC OR LATINO
2818,"Fresno, CA Metro Area",Female,85 and over,HISPANIC OR LATINO
5881,"Fresno, CA Metro Area",Female,75-84,HISPANIC OR LATINO
23717,"Fresno, CA Metro Area",Male,Under 5,HISPANIC OR LATINO
26081,"Fresno, CA Metro Area",Male,10-14,HISPANIC OR LATINO
28332,"Fresno, CA Metro Area",Male,5-9,HISPANIC OR LATINO
9407,"Fresno, CA Metro Area",Male,18 and 19,HISPANIC OR LATINO
16056,"Fresno, CA Metro Area",Male,15-17,HISPANIC OR LATINO
22191,"Fresno, CA Metro Area",Male,25-29,HISPANIC OR LATINO
22144,"Fresno, CA Metro Area",Male,20-24,HISPANIC OR LATINO
5795,"Fresno, CA Metro Area",Male,75-84,HISPANIC OR LATINO
13285,"Fresno, CA Metro Area",Male,65-74,HISPANIC OR LATINO
826,"Fresno, CA Metro Area",Male,85 and over,HISPANIC OR LATINO
38089,"Fresno, CA Metro Area",Male,35-44,HISPANIC OR LATINO
21504,"Fresno, CA Metro Area",Male,30-34,HISPANIC OR LATINO
23161,"Fresno, CA Metro Area",Male,55-64,HISPANIC OR LATINO
29976,"Fresno, CA Metro Area",Male,45-54,HISPANIC OR LATINO
21871,"Fresno, CA Metro Area",Female,5-9,HISPANIC OR LATINO
22920,"Fresno, CA Metro Area",Female,Under 5,HISPANIC OR LATINO
9627,"Fresno, CA Metro Area",Male,Under 5,WHITE ALONE
12373,"Fresno, CA Metro Area",Male,5-9,WHITE ALONE
10796,"Fresno, CA Metro Area",Male,10-14,WHITE ALONE
6360,"Fresno, CA Metro Area",Male,15-17,WHITE ALONE
3320,"Fresno, CA Metro Area",Male,18 and 19,WHITE ALONE
8222,"Fresno, CA Metro Area",Male,20-24,WHITE ALONE
9900,"Fresno, CA Metro Area",Male,25-29,WHITE ALONE
6476,"Fresno, CA Metro Area",Female,15-17,WHITE ALONE
3382,"Fresno, CA Metro Area",Female,18 and 19,WHITE ALONE
9628,"Fresno, CA Metro Area",Female,25-29,WHITE ALONE
9129,"Fresno, CA Metro Area",Female,20-24,WHITE ALONE
11729,"Fresno, CA Metro Area",Female,30-34,WHITE ALONE
20725,"Fresno, CA Metro Area",Female,35-44,WHITE ALONE
18818,"Fresno, CA Metro Area",Female,45-54,WHITE ALONE
23752,"Fresno, CA Metro Area",Female,55-64,WHITE ALONE
20632,"Fresno, CA Metro Area",Female,65-74,WHITE ALONE
12359,"Fresno, CA Metro Area",Female,75-84,WHITE ALONE
5263,"Fresno, CA Metro Area",Female,85 and over,WHITE ALONE
11925,"Fresno, CA Metro Area",Male,30-34,WHITE ALONE
22370,"Fresno, CA Metro Area",Male,35-44,WHITE ALONE
22277,"Fresno, CA Metro Area",Male,55-64,WHITE ALONE
18941,"Fresno, CA Metro Area",Male,45-54,WHITE ALONE
18410,"Fresno, CA Metro Area",Male,65-74,WHITE ALONE
9739,"Fresno, CA Metro Area",Male,75-84,WHITE ALONE
2671,"Fresno, CA Metro Area",Male,85 and over,WHITE ALONE
8341,"Fresno, CA Metro Area",Female,Under 5,WHITE ALONE
10564,"Fresno, CA Metro Area",Female,5-9,WHITE ALONE
8665,"Fresno, CA Metro Area",Female,10-14,WHITE ALONE
17011,"Fresno, CA Metro Area",Male,Under 18,ASIAN ALONE
6972,"Fresno, CA Metro Area",Female,65 and over,ASIAN ALONE
33122,"Fresno, CA Metro Area",Female,18-64,ASIAN ALONE
14975,"Fresno, CA Metro Area",Female,Under 18,ASIAN ALONE
5351,"Fresno, CA Metro Area",Male,65 and over,ASIAN ALONE
33564,"Fresno, CA Metro Area",Male,18-64,ASIAN ALONE
7327,"Fresno, CA Metro Area",Male,Under 5,SOME OTHER RACE ALONE
8493,"Fresno, CA Metro Area",Male,5-9,SOME OTHER RACE ALONE
4951,"Fresno, CA Metro Area",Female,65-74,SOME OTHER RACE ALONE
2056,"Fresno, CA Metro Area",Female,75-84,SOME OTHER RACE ALONE
685,"Fresno, CA Metro Area",Female,85 and over,SOME OTHER RACE ALONE
9000,"Fresno, CA Metro Area",Female,Under 5,SOME OTHER RACE ALONE
7319,"Fresno, CA Metro Area",Female,5-9,SOME OTHER RACE ALONE
10193,"Fresno, CA Metro Area",Female,10-14,SOME OTHER RACE ALONE
7530,"Fresno, CA Metro Area",Female,30-34,SOME OTHER RACE ALONE
14362,"Fresno, CA Metro Area",Female,35-44,SOME OTHER RACE ALONE
12157,"Fresno, CA Metro Area",Female,45-54,SOME OTHER RACE ALONE
8740,"Fresno, CA Metro Area",Female,55-64,SOME OTHER RACE ALONE
5211,"Fresno, CA Metro Area",Female,15-17,SOME OTHER RACE ALONE
3164,"Fresno, CA Metro Area",Female,18 and 19,SOME OTHER RACE ALONE
8124,"Fresno, CA Metro Area",Female,20-24,SOME OTHER RACE ALONE
9001,"Fresno, CA Metro Area",Female,25-29,SOME OTHER RACE ALONE
12154,"Fresno, CA Metro Area",Male,25-29,SOME OTHER RACE ALONE
10662,"Fresno, CA Metro Area",Male,10-14,SOME OTHER RACE ALONE
7896,"Fresno, CA Metro Area",Male,15-17,SOME OTHER RACE ALONE
4412,"Fresno, CA Metro Area",Male,18 and 19,SOME OTHER RACE ALONE
8154,"Fresno, CA Metro Area",Male,20-24,SOME OTHER RACE ALONE
9898,"Fresno, CA Metro Area",Male,55-64,SOME OTHER RACE ALONE
4811,"Fresno, CA Metro Area",Male,65-74,SOME OTHER RACE ALONE
3250,"Fresno, CA Metro Area",Male,75-84,SOME OTHER RACE ALONE
251,"Fresno, CA Metro Area",Male,85 and over,SOME OTHER RACE ALONE
7996,"Fresno, CA Metro Area",Male,30-34,SOME OTHER RACE ALONE
18371,"Fresno, CA Metro Area",Male,35-44,SOME OTHER RACE ALONE
13502,"Fresno, CA Metro Area",Male,45-54,SOME OTHER RACE ALONE
,"Fresno, CA Metro Area",Male,55-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,45-54,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,35-44,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,30-34,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,5-9,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,Under 5,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,85 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,75-84,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,65-74,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,30-34,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,25-29,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,20-24,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,18 and 19,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,15-17,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,10-14,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,65-74,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,55-64,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,45-54,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,35-44,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,25-29,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,20-24,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,18 and 19,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,15-17,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,10-14,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,5-9,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,Under 5,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Male,,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,75-84,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
,"Fresno, CA Metro Area",Female,85 and over,NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE
35547,"Fresno, CA Metro Area",Female,65 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
77582,"Fresno, CA Metro Area",Female,18-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
28760,"Fresno, CA Metro Area",Male,65 and over,"WHITE ALONE, NOT HISPANIC OR LATINO"
78920,"Fresno, CA Metro Area",Male,18-64,"WHITE ALONE, NOT HISPANIC OR LATINO"
22438,"Fresno, CA Metro Area",Female,Under 18,"WHITE ALONE, NOT HISPANIC OR LATINO"
23712,"Fresno, CA Metro Area",Male,Under 18,"WHITE ALONE, NOT HISPANIC OR LATINO"
372,"Urban Honolulu, HI Metro Area",Female,65-74,BLACK OR AFRICAN AMERICAN ALONE
984,"Urban Honolulu, HI Metro Area",Female,45-54,BLACK OR AFRICAN AMERICAN ALONE
702,"Urban Honolulu, HI Metro Area",Female,55-64,BLACK OR AFRICAN AMERICAN ALONE
1063,"Urban Honolulu, HI Metro Area",Female,30-34,BLACK OR AFRICAN AMERICAN ALONE
774,"Urban Honolulu, HI Metro Area",Female,35-44,BLACK OR AFRICAN AMERICAN ALONE
127,"Urban Honolulu, HI Metro Area",Female,18 and 19,BLACK OR AFRICAN AMERICAN ALONE
1109,"Urban Honolulu, HI Metro Area",Female,20-24,BLACK OR AFRICAN AMERICAN ALONE
1284,"Urban Honolulu, HI Metro Area",Female,25-29,BLACK OR AFRICAN AMERICAN ALONE
66,"Urban Honolulu, HI Metro Area",Female,10-14,BLACK OR AFRICAN AMERICAN ALONE
678,"Urban Honolulu, HI Metro Area",Female,15-17,BLACK OR AFRICAN AMERICAN ALONE
733,"Urban Honolulu, HI Metro Area",Female,5-9,BLACK OR AFRICAN AMERICAN ALONE
8952,"Urban Honolulu, HI Metro Area",Female,,BLACK OR AFRICAN AMERICAN ALONE
782,"Urban Honolulu, HI Metro Area",Female,Under 5,BLACK OR AFRICAN AMERICAN ALONE
268,"Urban Honolulu, HI Metro Area",Male,75-84,BLACK OR AFRICAN AMERICAN ALONE
0,"Urban Honolulu, HI Metro Area",Male,85 and over,BLACK OR AFRICAN AMERICAN ALONE
1242,"Urban Honolulu, HI Metro Area",Male,55-64,BLACK OR AFRICAN AMERICAN ALONE
548,"Urban Honolulu, HI Metro Area",Male,65-74,BLACK OR AFRICAN AMERICAN ALONE
